12.09.2023|14|13|V|0
12.09.2023|2|3|V|0
12.09.2023|1|3|V|0
12.09.2023|13|10|V|0
12.09.2023|7|2|V|0
12.09.2023|13|7|V|0
12.09.2023|5|1|I|0
13.09.2023|1|15|V|0
13.09.2023|6|2|V|0
13.09.2023|4|14|V|0
14.09.2023|13|6|V|0
14.09.2023|18|7|V|0
14.09.2023|9|11|I|0
14.09.2023|18|6|I|0
15.09.2023|2|9|V|0
15.09.2023|5|1|V|0
15.09.2023|7|9|V|0
15.09.2023|9|9|V|0
15.09.2023|16|1|I|0
15.09.2023|16|9|I|0
15.09.2023|13|12|I|0
15.09.2023|5|5|I|0
15.09.2023|3|8|I|0
15.09.2023|10|9|I|0
15.09.2023|10|4|I|0
16.09.2023|19|6|I|0
16.09.2023|1|1|I|0
16.09.2023|9|2|I|0
16.09.2023|7|11|I|0
17.09.2023|5|5|V|0
17.09.2023|15|6|V|0
17.09.2023|6|16|I|0
17.09.2023|6|15|I|0
17.09.2023|11|16|I|0
17.09.2023|11|1|I|0
17.09.2023|12|5|I|0
18.09.2023|13|12|V|0
18.09.2023|16|9|V|0
18.09.2023|16|16|V|0
18.09.2023|16|1|V|0
18.09.2023|9|2|V|0
18.09.2023|11|16|V|0
18.09.2023|12|5|V|0
18.09.2023|9|11|V|0
18.09.2023|6|16|V|0
18.09.2023|13|1|I|0
18.09.2023|11|7|I|0
19.09.2023|19|6|V|0
19.09.2023|1|1|V|0
19.09.2023|13|1|V|0
19.09.2023|7|11|V|0
19.09.2023|6|15|V|0
19.09.2023|3|8|V|0
19.09.2023|20|14|I|0
19.09.2023|20|15|I|0
19.09.2023|5|11|I|0
19.09.2023|15|9|I|0
19.09.2023|16|16|I|0
20.09.2023|5|11|V|0
20.09.2023|15|9|V|0
20.09.2023|20|15|V|0
20.09.2023|10|4|V|0
21.09.2023|11|1|V|0
21.09.2023|18|6|V|0
21.09.2023|10|9|V|0
21.09.2023|12|9|I|0
21.09.2023|12|5|I|0
21.09.2023|19|11|I|0
21.09.2023|6|10|I|0
21.09.2023|3|13|I|0
22.09.2023|11|7|V|0
22.09.2023|12|5|V|0
23.09.2023|19|11|V|0
23.09.2023|3|13|V|0
24.09.2023|5|2|V|0
24.09.2023|14|2|I|0
24.09.2023|5|15|I|0
24.09.2023|5|7|I|0
24.09.2023|3|4|I|0
24.09.2023|11|10|I|0
24.09.2023|1|6|I|0
24.09.2023|1|12|I|0
25.09.2023|1|6|V|0
25.09.2023|5|15|V|0
25.09.2023|14|2|V|0
25.09.2023|1|12|V|0
25.09.2023|4|14|I|0
25.09.2023|4|3|I|0
25.09.2023|11|13|I|0
25.09.2023|16|12|I|0
25.09.2023|13|16|I|0
25.09.2023|15|9|I|0
25.09.2023|15|14|I|0
25.09.2023|2|3|I|0
25.09.2023|2|16|I|0
26.09.2023|15|14|V|0
26.09.2023|13|16|V|0
26.09.2023|4|14|V|0
26.09.2023|16|12|V|0
26.09.2023|3|6|I|0
26.09.2023|3|9|I|0
26.09.2023|6|6|I|0
26.09.2023|6|7|I|0
26.09.2023|14|1|I|0
26.09.2023|1|9|I|0
26.09.2023|19|4|I|0
26.09.2023|13|16|I|0
26.09.2023|13|8|I|0
26.09.2023|5|1|I|0
26.09.2023|5|2|I|0
27.09.2023|3|4|V|0
27.09.2023|1|9|V|0
27.09.2023|5|2|V|0
27.09.2023|6|7|V|0
27.09.2023|11|13|V|0
27.09.2023|5|7|V|0
27.09.2023|2|14|I|0
27.09.2023|4|16|I|0
27.09.2023|4|8|I|0
27.09.2023|6|2|I|0
27.09.2023|10|15|I|0
27.09.2023|1|15|I|0
27.09.2023|1|6|I|0
27.09.2023|3|14|I|0
27.09.2023|3|10|I|0
28.09.2023|6|10|I|1
30.09.2023|13|16|V|0
30.09.2023|3|6|V|0
30.09.2023|20|14|V|0
30.09.2023|16|9|I|0
30.09.2023|16|10|I|0
30.09.2023|8|12|I|0
30.09.2023|19|3|I|0
30.09.2023|15|7|I|0
30.09.2023|15|2|I|0
30.09.2023|17|5|I|0
01.10.2023|15|7|V|0
01.10.2023|6|6|V|0
01.10.2023|19|3|V|0
01.10.2023|3|14|V|0
01.10.2023|4|8|V|0
01.10.2023|1|6|V|0
01.10.2023|2|16|V|0
01.10.2023|2|5|I|0
01.10.2023|11|4|I|0
01.10.2023|4|14|I|0
01.10.2023|4|10|I|1
01.10.2023|7|8|I|0
02.10.2023|13|8|V|0
02.10.2023|4|16|V|0
02.10.2023|3|10|V|0
02.10.2023|8|12|V|0
02.10.2023|2|5|V|0
02.10.2023|4|3|V|0
02.10.2023|4|14|V|0
02.10.2023|16|9|V|0
02.10.2023|18|15|I|0
02.10.2023|4|16|I|0
02.10.2023|13|15|I|0
02.10.2023|7|12|I|0
02.10.2023|10|9|I|0
02.10.2023|10|4|I|0
02.10.2023|20|7|I|0
03.10.2023|2|3|V|0
03.10.2023|5|1|V|0
03.10.2023|16|16|V|0
03.10.2023|11|10|V|0
03.10.2023|15|2|V|0
03.10.2023|16|10|V|0
03.10.2023|20|7|V|0
03.10.2023|14|8|I|0
03.10.2023|14|12|I|0
03.10.2023|15|10|I|0
03.10.2023|15|15|I|1
03.10.2023|10|6|I|0
03.10.2023|17|5|I|1
04.10.2023|14|1|V|0
04.10.2023|10|6|V|0
04.10.2023|6|2|V|0
04.10.2023|19|4|V|0
04.10.2023|10|9|V|0
04.10.2023|14|16|I|0
05.10.2023|17|5|V|0
05.10.2023|1|3|I|0
05.10.2023|1|14|I|0
05.10.2023|13|8|I|0
05.10.2023|13|7|I|0
05.10.2023|3|12|I|0
05.10.2023|15|1|I|0
05.10.2023|15|8|I|0
06.10.2023|1|15|V|0
06.10.2023|12|9|V|0
06.10.2023|6|10|V|0
06.10.2023|11|11|I|0
06.10.2023|17|7|I|0
06.10.2023|15|12|I|0
06.10.2023|15|1|I|1
07.10.2023|11|4|V|0
07.10.2023|10|15|V|0
07.10.2023|3|9|V|0
07.10.2023|7|8|V|0
07.10.2023|15|1|V|0
07.10.2023|1|3|V|0
07.10.2023|16|16|I|0
07.10.2023|18|16|I|0
07.10.2023|12|12|I|1
07.10.2023|12|16|I|1
08.10.2023|15|10|V|0
08.10.2023|20|14|I|0
08.10.2023|20|10|I|0
08.10.2023|10|7|I|0
08.10.2023|4|12|I|1
08.10.2023|2|9|I|0
08.10.2023|2|4|I|0
08.10.2023|14|4|I|0
08.10.2023|14|5|I|0
09.10.2023|16|1|I|0
09.10.2023|16|5|I|0
09.10.2023|18|6|I|0
09.10.2023|6|5|I|0
09.10.2023|6|15|I|0
10.10.2023|14|4|V|0
10.10.2023|14|16|V|0
10.10.2023|10|4|V|0
10.10.2023|15|9|V|0
11.10.2023|6|15|V|0
11.10.2023|13|15|V|0
11.10.2023|18|15|V|0
11.10.2023|15|8|V|0
11.10.2023|18|6|V|0
11.10.2023|13|8|V|0
11.10.2023|2|14|V|0
11.10.2023|3|12|V|0
12.10.2023|2|4|V|0
12.10.2023|2|9|V|0
12.10.2023|16|16|I|1
12.10.2023|13|10|I|0
12.10.2023|13|16|I|0
13.10.2023|6|8|I|0
13.10.2023|18|15|I|0
13.10.2023|9|8|I|0
13.10.2023|9|11|I|0
13.10.2023|11|2|I|0
13.10.2023|7|14|I|0
13.10.2023|1|3|I|0
13.10.2023|15|11|I|0
13.10.2023|15|7|I|0
14.10.2023|7|14|V|0
14.10.2023|18|15|V|0
14.10.2023|15|12|V|0
14.10.2023|13|16|V|0
14.10.2023|11|11|V|0
14.10.2023|1|14|V|0
14.10.2023|10|1|I|0
14.10.2023|6|8|I|1
14.10.2023|17|11|I|0
14.10.2023|15|2|I|0
14.10.2023|15|6|I|0
15.10.2023|15|7|V|0
15.10.2023|18|16|V|0
15.10.2023|14|8|V|0
15.10.2023|10|1|V|0
15.10.2023|7|4|I|0
15.10.2023|10|4|I|0
15.10.2023|8|14|I|0
16.10.2023|8|14|V|0
16.10.2023|14|12|V|0
16.10.2023|7|12|V|0
16.10.2023|16|16|V|0
16.10.2023|8|1|I|0
16.10.2023|8|11|I|0
17.10.2023|8|11|V|0
17.10.2023|9|8|V|0
17.10.2023|10|7|V|0
17.10.2023|11|2|V|0
17.10.2023|4|16|V|0
17.10.2023|11|5|I|0
17.10.2023|11|8|I|0
17.10.2023|8|5|I|1
17.10.2023|8|11|I|0
17.10.2023|18|11|I|1
17.10.2023|18|15|I|0
17.10.2023|9|2|I|0
17.10.2023|9|13|I|0
18.10.2023|18|15|V|0
18.10.2023|8|1|V|0
18.10.2023|8|11|V|0
18.10.2023|9|2|V|0
18.10.2023|14|5|V|0
18.10.2023|16|5|V|0
18.10.2023|20|14|V|0
18.10.2023|20|10|V|0
18.10.2023|16|1|I|1
18.10.2023|16|7|I|0
18.10.2023|20|11|I|0
18.10.2023|20|9|I|0
18.10.2023|13|10|I|1
18.10.2023|12|8|I|0
18.10.2023|12|6|I|0
19.10.2023|7|4|V|0
19.10.2023|13|7|V|0
19.10.2023|18|14|I|0
19.10.2023|9|7|I|0
19.10.2023|6|4|I|0
19.10.2023|1|7|I|0
19.10.2023|4|7|I|1
19.10.2023|17|7|I|1
20.10.2023|12|8|V|0
20.10.2023|6|8|V|0
20.10.2023|1|3|V|0
20.10.2023|15|2|V|0
20.10.2023|12|6|V|0
20.10.2023|16|1|V|0
20.10.2023|11|14|I|0
20.10.2023|10|8|I|0
20.10.2023|17|13|I|0
20.10.2023|17|4|I|0
20.10.2023|19|11|I|1
20.10.2023|15|14|I|0
20.10.2023|15|2|I|0
20.10.2023|2|12|I|0
20.10.2023|2|4|I|0
21.10.2023|18|14|V|0
21.10.2023|1|7|V|0
21.10.2023|2|12|V|0
21.10.2023|20|9|V|0
21.10.2023|15|14|V|0
21.10.2023|11|5|V|0
21.10.2023|15|2|V|0
21.10.2023|17|7|V|0
22.10.2023|15|6|V|0
22.10.2023|11|8|V|0
22.10.2023|10|8|V|0
22.10.2023|17|13|V|0
22.10.2023|9|13|V|0
22.10.2023|11|14|V|0
22.10.2023|6|4|V|0
22.10.2023|10|4|V|0
22.10.2023|16|7|V|0
22.10.2023|13|7|I|0
22.10.2023|18|4|I|0
22.10.2023|18|11|I|1
22.10.2023|7|8|I|0
22.10.2023|7|4|I|0
22.10.2023|16|9|I|0
22.10.2023|16|3|I|0
22.10.2023|8|11|I|1
23.10.2023|16|9|V|0
23.10.2023|7|8|V|0
23.10.2023|9|7|V|0
23.10.2023|17|11|V|0
23.10.2023|17|4|V|0
23.10.2023|13|10|V|0
23.10.2023|15|11|V|0
23.10.2023|15|13|I|0
23.10.2023|15|14|I|0
23.10.2023|7|5|I|0
23.10.2023|7|6|I|0
23.10.2023|4|4|I|0
23.10.2023|4|2|I|0
23.10.2023|8|8|I|0
23.10.2023|8|1|I|0
23.10.2023|19|1|I|0
23.10.2023|9|11|I|1
24.10.2023|20|11|V|0
24.10.2023|15|14|V|0
24.10.2023|13|7|V|0
24.10.2023|15|13|V|0
24.10.2023|4|4|V|0
24.10.2023|16|3|V|0
24.10.2023|8|8|V|0
24.10.2023|6|5|V|0
24.10.2023|18|15|I|0
24.10.2023|3|13|I|0
24.10.2023|20|3|I|0
24.10.2023|20|7|I|0
24.10.2023|8|8|I|0
25.10.2023|2|4|V|0
25.10.2023|9|11|V|0
25.10.2023|7|5|V|0
25.10.2023|4|2|V|0
25.10.2023|7|6|V|0
25.10.2023|20|3|V|0
25.10.2023|7|4|V|0
25.10.2023|11|3|I|0
25.10.2023|11|5|I|0
25.10.2023|16|10|I|0
25.10.2023|16|16|I|0
26.10.2023|18|15|V|0
26.10.2023|16|16|V|0
26.10.2023|11|5|V|0
26.10.2023|18|4|V|0
26.10.2023|19|9|I|0
26.10.2023|19|1|I|1
27.10.2023|19|9|V|0
27.10.2023|8|8|V|0
27.10.2023|3|13|V|0
27.10.2023|14|8|I|0
27.10.2023|14|2|I|0
27.10.2023|2|1|I|0
27.10.2023|2|10|I|0
27.10.2023|20|16|I|0
27.10.2023|20|4|I|0
27.10.2023|18|10|I|0
27.10.2023|7|14|I|0
27.10.2023|7|15|I|0
27.10.2023|6|10|I|0
27.10.2023|6|5|I|0
28.10.2023|6|5|V|0
28.10.2023|2|1|V|0
28.10.2023|11|3|V|0
28.10.2023|20|4|V|0
28.10.2023|16|10|V|0
28.10.2023|19|1|V|0
28.10.2023|18|10|V|0
28.10.2023|14|2|V|0
28.10.2023|3|8|I|0
28.10.2023|5|11|I|0
28.10.2023|5|4|I|0
28.10.2023|19|7|I|0
28.10.2023|19|16|I|0
29.10.2023|5|4|V|0
29.10.2023|8|1|V|0
29.10.2023|6|10|V|0
29.10.2023|7|15|V|0
29.10.2023|7|14|V|0
29.10.2023|20|16|V|0
29.10.2023|20|10|I|0
29.10.2023|14|12|I|0
30.10.2023|20|7|V|0
30.10.2023|14|12|V|0
30.10.2023|14|8|V|0
30.10.2023|19|7|V|0
30.10.2023|20|10|V|0
30.10.2023|3|8|V|0
30.10.2023|5|11|V|0
30.10.2023|17|12|I|0
30.10.2023|17|14|I|0
30.10.2023|1|3|I|0
30.10.2023|2|5|I|0
30.10.2023|2|2|I|0
31.10.2023|17|14|V|0
31.10.2023|2|5|V|0
31.10.2023|2|10|V|0
31.10.2023|19|2|I|0
31.10.2023|17|13|I|0
31.10.2023|17|14|I|0
01.11.2023|17|13|V|0
01.11.2023|17|12|V|0
01.11.2023|15|9|I|0
01.11.2023|1|12|I|0
01.11.2023|8|10|I|0
01.11.2023|8|14|I|0
02.11.2023|8|14|V|0
02.11.2023|1|12|V|0
02.11.2023|19|16|V|0
02.11.2023|17|14|V|0
02.11.2023|15|9|V|0
02.11.2023|1|3|V|0
02.11.2023|2|2|V|0
02.11.2023|2|8|I|0
02.11.2023|13|2|I|0
02.11.2023|8|7|I|0
02.11.2023|1|7|I|0
02.11.2023|1|1|I|0
02.11.2023|6|10|I|0
02.11.2023|9|7|I|0
02.11.2023|9|4|I|0
02.11.2023|11|1|I|0
03.11.2023|9|4|V|0
03.11.2023|16|1|I|0
03.11.2023|16|13|I|0
03.11.2023|9|11|I|0
03.11.2023|20|2|I|0
03.11.2023|20|16|I|0
03.11.2023|2|7|I|0
03.11.2023|2|12|I|0
03.11.2023|10|10|I|0
03.11.2023|18|3|I|0
03.11.2023|18|14|I|0
04.11.2023|2|8|V|0
04.11.2023|1|7|V|0
04.11.2023|8|7|V|0
04.11.2023|3|7|I|0
05.11.2023|19|2|V|0
05.11.2023|18|14|V|0
05.11.2023|9|11|V|0
05.11.2023|5|2|I|0
06.11.2023|5|2|V|0
06.11.2023|13|2|V|0
06.11.2023|18|3|V|0
06.11.2023|9|7|V|0
06.11.2023|20|16|V|0
06.11.2023|11|1|V|0
06.11.2023|2|7|V|0
06.11.2023|16|13|V|0
06.11.2023|6|10|V|0
06.11.2023|2|14|I|0
06.11.2023|2|16|I|0
06.11.2023|8|4|I|0
06.11.2023|8|5|I|0
06.11.2023|11|1|I|0
06.11.2023|11|14|I|0
06.11.2023|12|5|I|0
07.11.2023|10|10|V|0
07.11.2023|8|5|V|0
07.11.2023|16|1|V|0
07.11.2023|20|2|V|0
07.11.2023|8|4|V|0
07.11.2023|12|5|V|0
07.11.2023|9|5|I|0
07.11.2023|4|14|I|0
07.11.2023|4|12|I|0
07.11.2023|6|8|I|0
07.11.2023|17|13|I|0
08.11.2023|8|10|V|0
08.11.2023|12|6|I|0
08.11.2023|2|2|I|0
09.11.2023|9|5|V|0
09.11.2023|11|1|V|0
09.11.2023|11|14|V|0
09.11.2023|3|7|V|0
09.11.2023|6|8|V|0
09.11.2023|2|12|V|0
09.11.2023|2|14|V|0
09.11.2023|10|5|I|0
09.11.2023|10|12|I|0
09.11.2023|15|7|I|0
09.11.2023|15|3|I|0
09.11.2023|7|2|I|0
09.11.2023|7|9|I|0
09.11.2023|16|11|I|0
09.11.2023|4|10|I|0
09.11.2023|4|5|I|0
10.11.2023|16|7|I|0
10.11.2023|16|1|I|0
10.11.2023|4|7|I|0
10.11.2023|2|2|I|1
11.11.2023|16|7|V|0
11.11.2023|7|9|V|0
11.11.2023|1|1|V|0
11.11.2023|4|12|V|0
11.11.2023|12|6|V|0
11.11.2023|11|9|I|0
11.11.2023|4|12|I|0
11.11.2023|3|15|I|0
11.11.2023|17|14|I|0
11.11.2023|13|16|I|0
11.11.2023|12|11|I|0
11.11.2023|12|1|I|0
11.11.2023|1|3|I|0
11.11.2023|10|14|I|0
11.11.2023|10|7|I|0
12.11.2023|4|12|V|0
12.11.2023|1|1|I|0
12.11.2023|19|10|I|0
12.11.2023|19|8|I|0
13.11.2023|10|5|V|0
13.11.2023|1|8|I|0
13.11.2023|1|9|I|0
14.11.2023|17|14|V|0
14.11.2023|2|16|V|0
14.11.2023|15|3|V|0
14.11.2023|4|7|V|0
14.11.2023|7|2|V|0
14.11.2023|12|1|V|0
14.11.2023|13|16|V|0
14.11.2023|18|14|I|0
14.11.2023|18|11|I|0
14.11.2023|2|5|I|0
14.11.2023|2|6|I|0
14.11.2023|12|12|I|0
14.11.2023|16|5|I|0
14.11.2023|16|7|I|0
14.11.2023|10|6|I|0
14.11.2023|15|10|I|0
14.11.2023|15|2|I|0
15.11.2023|18|14|V|0
15.11.2023|16|5|V|0
15.11.2023|15|10|V|0
15.11.2023|1|8|V|0
15.11.2023|10|7|V|0
15.11.2023|19|8|V|0
15.11.2023|3|15|I|1
15.11.2023|12|5|I|0
15.11.2023|18|4|I|0
15.11.2023|18|5|I|0
15.11.2023|10|9|I|0
15.11.2023|10|13|I|0
15.11.2023|20|16|I|0
15.11.2023|20|5|I|1
15.11.2023|8|3|I|0
16.11.2023|1|1|V|0
16.11.2023|12|11|V|0
16.11.2023|5|1|I|0
16.11.2023|15|14|I|0
16.11.2023|7|6|I|0
16.11.2023|7|11|I|0
16.11.2023|3|15|I|1
16.11.2023|3|16|I|0
17.11.2023|7|2|I|0
17.11.2023|7|6|I|1
17.11.2023|8|7|I|0
17.11.2023|15|15|I|0
18.11.2023|3|15|V|0
18.11.2023|15|14|V|0
18.11.2023|12|5|V|0
18.11.2023|4|5|V|0
18.11.2023|7|6|V|0
18.11.2023|10|12|V|0
18.11.2023|18|4|I|1
18.11.2023|2|16|I|0
18.11.2023|20|2|I|0
18.11.2023|20|13|I|0
19.11.2023|18|11|V|0
19.11.2023|20|13|V|0
19.11.2023|3|16|V|0
19.11.2023|2|5|V|0
19.11.2023|10|13|V|0
19.11.2023|5|1|I|1
20.11.2023|5|1|V|0
20.11.2023|8|7|V|0
21.11.2023|4|14|V|0
21.11.2023|8|3|V|0
21.11.2023|15|15|V|0
21.11.2023|15|7|V|0
21.11.2023|7|2|V|0
21.11.2023|20|2|V|0
21.11.2023|18|6|I|0
21.11.2023|5|1|I|0
21.11.2023|20|10|I|0
21.11.2023|20|3|I|0
21.11.2023|19|8|I|0
21.11.2023|19|3|I|0
22.11.2023|17|13|V|0
22.11.2023|5|10|I|0
22.11.2023|20|7|I|0
23.11.2023|11|9|V|0
23.11.2023|20|16|V|0
23.11.2023|1|9|V|0
23.11.2023|20|7|V|0
23.11.2023|15|2|V|0
23.11.2023|16|11|V|0
23.11.2023|10|9|V|0
23.11.2023|2|2|V|0
23.11.2023|2|8|I|0
23.11.2023|2|4|I|0
23.11.2023|3|1|I|0
23.11.2023|3|2|I|0
24.11.2023|12|12|V|0
24.11.2023|18|4|V|0
24.11.2023|2|16|V|0
24.11.2023|2|6|V|0
24.11.2023|4|10|V|0
24.11.2023|18|12|I|0
24.11.2023|12|7|I|0
24.11.2023|17|6|I|0
24.11.2023|4|7|I|0
24.11.2023|15|7|I|0
24.11.2023|15|15|I|0
25.11.2023|18|6|V|0
25.11.2023|3|2|V|0
25.11.2023|1|3|V|0
25.11.2023|5|1|V|0
25.11.2023|2|8|V|0
25.11.2023|20|3|V|0
25.11.2023|18|5|V|0
25.11.2023|15|7|V|0
25.11.2023|19|8|V|0
25.11.2023|16|1|V|0
25.11.2023|15|11|I|0
25.11.2023|1|9|I|0
26.11.2023|10|14|V|0
26.11.2023|16|7|V|0
26.11.2023|10|6|V|0
26.11.2023|18|12|V|0
26.11.2023|15|11|I|1
26.11.2023|15|4|I|0
26.11.2023|9|16|I|0
27.11.2023|7|11|V|0
27.11.2023|15|15|V|0
27.11.2023|9|16|V|0
27.11.2023|5|10|V|0
27.11.2023|4|7|V|0
27.11.2023|15|11|V|0
27.11.2023|19|10|V|0
27.11.2023|20|10|V|0
27.11.2023|19|3|V|0
27.11.2023|10|10|I|0
27.11.2023|10|12|I|0
27.11.2023|3|12|I|0
27.11.2023|9|13|I|0
27.11.2023|15|9|I|0
27.11.2023|12|9|I|0
27.11.2023|12|2|I|0
28.11.2023|1|9|V|0
28.11.2023|12|9|V|0
28.11.2023|15|9|V|0
28.11.2023|10|12|V|0
28.11.2023|2|4|V|0
28.11.2023|12|2|V|0
28.11.2023|3|1|V|0
28.11.2023|5|2|I|0
28.11.2023|5|14|I|0
28.11.2023|1|9|I|0
28.11.2023|1|7|I|0
28.11.2023|4|13|I|0
28.11.2023|6|8|I|0
28.11.2023|6|6|I|0
29.11.2023|1|9|V|0
29.11.2023|5|2|V|0
29.11.2023|10|10|V|0
29.11.2023|6|6|V|0
29.11.2023|15|4|V|0
29.11.2023|3|12|V|0
29.11.2023|2|5|I|0
29.11.2023|2|6|I|0
29.11.2023|15|16|I|0
29.11.2023|14|11|I|0
29.11.2023|1|10|I|0
29.11.2023|1|4|I|0
29.11.2023|4|16|I|0
29.11.2023|4|13|I|1
30.11.2023|9|13|V|0
30.11.2023|5|14|V|0
30.11.2023|6|8|V|0
30.11.2023|1|7|V|0
30.11.2023|17|6|V|0
30.11.2023|11|16|I|0
30.11.2023|20|8|I|0
30.11.2023|20|16|I|0
30.11.2023|7|4|I|0
30.11.2023|1|15|I|0
30.11.2023|1|14|I|0
